text,summary
"user:  can you help me find a particular hotel ? </s><s> agent:  of course . do you know the name of the hotel ? </s><s> user:  we should be able to help you locate a hotel that will fit your needs . </s><s> agent:  that s good , but can i get the name of the particular hotel you are looking for , please ? </s><s> user:  no . just look up any 3 star hotel , please . </s><s> agent:  there are 33 hotel -s that are 3 star . is there a particular part of the city ? </s><s> user:  any will do as long as it 's in the same price points . i need a reference number too please . </s><s> agent:  what is the price range you are looking to book in ? </s><s> user:  what ever finches is listed at . i need the reference number after its booked please </s><s> agent:  alright , how many people are staying , how many days do you want to stay , and what day to you want your stay to start ? </s><s> user:  i need it for 4 nights staring from thursday for 6 people please . </s><s> agent:  i am sorry i was unable to book that for you . would you like to try another hotel ? </s><s> user:  yes please . 1 in the same price range . </s><s> agent:  sure i was able to book you into the cambridge belfry and your reference number is ref . </s><s> user:  great . thank you . that is all i need . </s><s> agent:  you 're welcome . goodbye .",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  hi , i am looking for a hotel called finches ? it 's a bed and breakfast . </s><s> agent:  there were no matches found . </s><s> user:  i need to book a room for 4 star ting on thursday for 4 nights called finches please . it 's a bed and breakfast . </s><s> agent:  unfortunately , i am not finding a match for a business by that name . would you like me to try and find another place ? </s><s> user:  no let me call back , maybe i have the wrong name . </s><s> agent:  what else can i do for you ? </s><s> user:  i stayed at finches last year . can you please look for it again ? </s><s> agent:  i was able to find the hotel but the booking was unsuccessful , do you have any other hotel you would like to try ? </s><s> user:  do you have another hotel in that same price range ? </s><s> agent:  the cambridge belfry is in the same area and the same price range . it 's rated 4 stars . should i try to book it ? </s><s> user:  yes please and give me the reference number . </s><s> agent:  the booking was successful . your reference number is ref . can i help you with anything else ? </s><s> user:  thanks , that 's all i need . have a nice day . </s><s> agent:  and thank you for using cambridge towninfo centre ! have a great day !",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am looking for an economy hotel in the west . </s><s> agent:  there is 1 guest house and 1 hotel in the cheap price range . which would you prefer ? </s><s> user:  i would like a hotel that offers free parking . </s><s> agent:  the cambridge belfry meets that criteria . would like to me to help you book a reservation ? </s><s> user:  yes , i have got a group of 6 and we want to stay for 3 nights starting on friday . </s><s> agent:  ok , booking you 3 nights for 6 people starting friday . </s><s> user:  thank you , i will just need a reference number for the booking . </s><s> agent:  the cambridge butterfly is not open then , shall i try another ? </s><s> user:  yes please find another hotel in the same price range for me . </s><s> agent:  i have you booked into the finches bed and breakfast . your reference number is ref . is there anything else i can do for your today ? </s><s> user:  no , thank you . that 's all i need . </s><s> agent:  thank you . do n't hesitate to call again and enjoy your stay . </s><s> user:  thank you and have a great day . </s><s> agent:  you have a good day too",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the moderate price range and should include free parking.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  i need to find a place to stay in the moderate price range with free parking . </s><s> agent:  i have 14 place -s that match your request . is there a certain area or type of lodging that you would like ? </s><s> user:  i am looking for a guest house type please . </s><s> agent:  can i get information on the area you would like the guest house in ? </s><s> user:  yes please , and let try the north part of town . </s><s> agent:  i have 5 guest house available in the north with free parking . what star rating are you looking for ? </s><s> user:  i do n't have a preference . </s><s> agent:  i would recommend the acorn guest house . would you like to book a room ? </s><s> user:  if the acorn guest house has free wifi , please book it for me . </s><s> agent:  what day would you like it booked for ? </s><s> user:  starting sunday for 3 nights and 6 people . </s><s> agent:  i am sorry but i was unable to book that for you . should i try another hotel ? </s><s> user:  yes , lets try a different hotel in the same price range . </s><s> agent:  i could try the home from home for you . would that work for you ? </s><s> user:  only if it has free parking . </s><s> agent:  yes it does and i was able to book it for you ! the reference number is ref . </s><s> user:  thank you , so much . that is everything i need . </s><s> agent:  thank you for calling . have a great day !",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the moderate price range and should include free parking.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  i m looking for a hotel with free parking and wifi please . </s><s> agent:  i am happy to help you with that . we have many options that offer free parking and wifi . are you looking for a particular area or price range ? </s><s> user:  i am looking for 1 with a 4 star rating in the guest house style . </s><s> agent:  there are 16 matching options . do you have any other criteria , or would you like a recommendation from the current search ? </s><s> user:  i definitely want the 4 star in a guest house style , not a hotel . would you check again , please . </s><s> agent:  we offer 16 such place -s . do you have a price range in mind ? </s><s> user:  no , just whichever 1 can accommodate 3 people for 5 nights beginning saturday </s><s> agent:  booked at alexander bed and breakfast . reference number : ref . </s><s> user:  thank you so much for your help </s><s> agent:  no problem . do you need anything else today ? </s><s> user:  no thank you that is all i needed . </s><s> agent:  great ! thank you for contacting cambridge towninfo centre . goodbye .","you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free parking and should be in the type of guest house.  if there is no such hotel, how about one that has.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number."
"user:  i need a place to stay in the east that has free wifi . </s><s> agent:  there are many in the east that fit you description . can i find out what type and rating place to stay you are looking for ? </s><s> user:  a 4 star guest house would be ideal , thank you . </s><s> agent:  i have 6 guest house that fit that criteria . would you like a cheap or moderate priced room ? </s><s> user:  either would be fine as long as it can accommodate 6 people for 2 nights starting this sunday . </s><s> agent:  would you like me to try and book a room for you at the carolina bed and breakfast ? </s><s> user:  yes please and i need the address , thank you . </s><s> agent:  i am sorry but i was unable to book those times . would you like to try another hotel or time ? </s><s> user:  could you try a different hotel in the same price range please ? </s><s> agent:  yes sure i was able to book you into the a and b and your reference number is ref . </s><s> user:  thank you so much for all your help . that is all i need . </s><s> agent:  you are welcome . enjoy your stay .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free wifi and should be in the east.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  yes , i am searching for a 4 star rated place -s to stay in town . it does not need to have any internet connection . </s><s> agent:  there are no 4 star hotel -s without internet . there are 21 4 star hotel -s with internet . what area or price range are you looking for ? </s><s> user:  do any of them include free parking ? </s><s> agent:  yes , a lot of them have free parking . what price range are you looking for ? </s><s> user:  price range does not matter . </s><s> agent:  in what area would you prefer ? </s><s> user:  north part of town . cheap would be better . </s><s> agent:  i only am coming up with worth house . would you like me to book that for you ? </s><s> user:  yes , can you book it for 7 people for 4 nights on thursday ? </s><s> agent:  i am sorry , i was unable to book that 1 . i have several guest house in the moderate price range , would you like me to try 1 of those ? </s><s> user:  yes let 's try another hotel in the same price range . </s><s> agent:  i booked you at acorn guest house . your reference number is ref . is there anything else i can help you with ? </s><s> user:  no that will be all . thanks . </s><s> agent:  great , enjoy your stay ! please contact me again if you need anything else .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for a place to stay. the hotel does not need to have internet and should include free parking.  the hotel should be in the type of hotel.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  i need a cheap room , free parking . </s><s> agent:  i have 10 hotel -s that fit your criteria . do you have a preferred area of town ? </s><s> user:  no i do nt have a preferred area . it does nt need to have internet . </s><s> agent:  how about the allenbell in the east or the alexander bed and breakfast the north ? both are guest houses . there 's also the the cambridge belfry hotel in the west . </s><s> user:  any 1 of them will do . as long as it has free wifi please . </s><s> agent:  what night will you begin your stay and how many nights will you be staying ? </s><s> user:  i need to book a hotel for just myself . it will be for 3 nights starting from tuesday . </s><s> agent:  i was able to book you at the alexander bed and breakfast . reference number ref . is there anything else i can help you with ? </s><s> user:  thanks , that 's all i need . have a nice day . </s><s> agent:  okay glad i could be of help .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for a place to stay. the hotel should be in the cheap price range and should include free parking.  the hotel does not need to have internet.  once you find
"user:  yes , i need a hotel in the moderate price range please . </s><s> agent:  would you like a hotel in the north or the centre ? </s><s> user:  the north . but i do need an actual hotel , no guestrooms . </s><s> agent:  i have 2 hotel -s available that meet that criteria . would you like more information ? </s><s> user:  yes , tell me about those . </s><s> agent:  ashley hotel is 2 stars with free internet and free parking lot . </s><s> user:  what about the other hotel ? </s><s> agent:  lovell lodge is also 2 stars . in the moderate price range , located in the north , at 365 milton road . it has free parking and wifi . </s><s> user:  could you book me a room at 1 of those ? i need it for 6 people and 2 nights starting from saturday . </s><s> agent:  i was able to book you at the ashley hotel at 74 chesterton road . your reference number is : ref do you need anything else ? </s><s> user:  thank you so much . that is all i need . </s><s> agent:  enjoy your stay .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the moderate price range and should include free parking.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  hey i am looking for a hotel that has free parking , can you find 1 ? </s><s> agent:  sure , there are quite a few hotel -s that offer parking . any particular area or price range you looking for ? </s><s> user:  i am looking for 1 in the expensive price range </s><s> agent:  the huntingdon marriott hotel i believe would be fine . thank you . </s><s> user:  is the huntingdon marriott a hotel with free parking , expensive and a 0 star . if so , that would be great . </s><s> agent:  how many nights will you be staying and for how many people ? </s><s> user:  2 guests will be staying for 4 nights beginning on monday . </s><s> agent:  i am sorry i could not book you there . could we try another hotel ? </s><s> user:  yes please but it needs to be in the same price range . </s><s> agent:  i don not have anything in the same price range in the west . would you like to try another part of town or different price range ? </s><s> user:  yes 1 in the same price range . </s><s> agent:  i have an express by holiday inn cambridge . would you like me to try to book you there ? </s><s> user:  yes , if you could . that would be great . </s><s> agent:  that 1 was successful ! your reference number is ref . </s><s> user:  thanks , that 's all i need today . goodbye ! </s><s> agent:  let me know if you would my assistance . goodbye !",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free parking and should be in the expensive price range.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  do you have any information on a hotel called the acorn guest house ? </s><s> agent:  the acorn guest house is in the north of the city and is rated 4 stars . their phone number is 01223353888 . </s><s> user:  thank you </s><s> agent:  do you want me to book the guest house for you ? i will need your day of arrival , the number of people and the number of nights . </s><s> user:  yes i need booking for 3 people and 4 nights starting from saturday . ? </s><s> agent:  the booking was unsuccessful . would you like me to try another hotel . </s><s> user:  yes please book another in the same price range . and i will need the reference number . </s><s> agent:  you are booked into alpha - milton guest house in the moderate price range you wanted . your reference number is ref . is there anything else ? </s><s> user:  thank you so much . that is all i 'll need for today . bye . </s><s> agent:  have a wonderful day ! !",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am looking for somewhere to stay in the east . </s><s> agent:  there are 7 hotel -s in the east . do you have a price range or other needs to narrow them down ? </s><s> user:  yes , i would like it to be cheap and a type of guest house . </s><s> agent:  i have 3 hotel -s that meet your needs . would you like more information on them ? </s><s> user:  which 1 would be available to book 5 people for 5 nights starting this monday ? </s><s> agent:  i was able to book you in the autumn house with reference number ref . may i help with anything else ? </s><s> user:  that is all . thank you . </s><s> agent:  let us know if we can help further . good day .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the east and should include free parking.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i want to find a place to stay in the north that does n't need to have free internet . </s><s> agent:  i have the alpha - milton guest house in the north that does not include free wifi . would you like for me to book a reservation for you ? </s><s> user:  i should have told you i am specifically looking for a hotel and not a guest house . </s><s> agent:  i have no hotel -s in the north that do n't include wifi but i have found 2 that do . </s><s> user:  can you find a guest house for me ? </s><s> agent:  yes there are many . when should i book it for and how many ? </s><s> user:  book for 3 nights for 3 people starting sunday please . </s><s> agent:  i am a bit confused . did you want a guest house or a hotel ? if you want a hotel , i can book the ashley hotel for you . </s><s> user:  yes , if i can get into a hotel in the north that would be best . </s><s> agent:  okay i have booked you into the ashley and your reference number is ref . </s><s> user:  thanks , that 's all i need . have a nice day . </s><s> agent:  okay well enjoy your stay in cambridge .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for a place to stay. the hotel does not need to have free wifi and should include free parking.  the hotel should be in the north.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  thank you . i just happen to be looking for a place to stay . the hotel should be located west and it does n't need to have free parking or anything like that . </s><s> agent:  i have 33 hotel -s that match your requirement -s . do you have a price range in mind ? </s><s> user:  i definitely prefer something on the cheap side of things . </s><s> agent:  both finches bed and breakfast and the cambridge belfry might suit you , they 're cheap but rated 4 stars . would you like to book at 1 of them ? </s><s> user:  sure but can i think i want 1 with free parking . </s><s> agent:  they both have free parking , would you like a guest house or hotel ? </s><s> user:  i would like a 5 star hotel with free parking and breakfast . </s><s> agent:  i can book you at the cambridge belfry hotel . it has 4 stars on the west side and is cheap . would that be good ? </s><s> user:  yes that s fine . i need it for 4 nights starting monday . there will be 5 of us . </s><s> agent:  i am sorry i was unable to book that hotel . may i try another 1 in the same price range for you ? </s><s> user:  yes please do that . </s><s> agent:  there is the finches bed and breakfast would keep you on the same side of town but it is a guest house . will this work for you ? </s><s> user:  yep . i think that will work . please book it . i need a reference number . </s><s> agent:  the finches bed and breakfast was available . 4 nights starting from monday for 5 people . your reference number is ref . would that work for you ? </s><s> user:  yes . thanks so much . that is great . </s><s> agent:  thank you for using our service today .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel does not need to have free parking and should be in the cheap price range.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i would like a 4 star hotel . </s><s> agent:  i can help you with that . is there a particular part of town you would like to stay in ? </s><s> user:  no but i need it to have free parking and cheap . </s><s> agent:  there are several like that . would you like to book a room at rosa 's bed and breakfast , or perhaps 1 of the others ? </s><s> user:  i am looking for a hotel type place to stay . are any of those hotel -s ? </s><s> agent:  the cambridge belfry is a 4 star hotel in the cheap price range . would you like me to book it for you ? </s><s> user:  cambridge belfry sounds great , can i get the reference number once you make that reservation ? </s><s> agent:  what day do you want to start your stay , for how many days , and how many people ? </s><s> user:  4 people , 5 nights on saturday . if that 's not available try a different 1 same price range . </s><s> agent:  i am sorry . i could not make that booking . would you like to try another hotel ? </s><s> user:  yes 1 that is in the same price range . </s><s> agent:  autumn house is a cheap guest house in the east . would you like me to book that for you ? </s><s> user:  yes . that sounds great . please try to book it . </s><s> agent:  that 1 was successful ! your reference number is ref . </s><s> user:  thank you . that 's all i needed today . </s><s> agent:  enjoy your stay in cambridge . goodbye !","you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should have and should be in the cheap price range.  if there is no such hotel, how about one that is in the east.  once you find the hotel you want to book it for and starting from.  make sure"
"user:  can you find a hotel by the name of leverton house ? </s><s> agent:  yes , i have found the leverton house located in the east . </s><s> user:  great , can you book a room for people please ? we would like 3 nights arriving on sunday . </s><s> agent:  how many people would you like to book ? </s><s> user:  sorry about that . i would like it for 5 people . </s><s> agent:  sorry , i could n't find a room available . would you like to find another hotel ? </s><s> user:  please , search another hotel in the same price range that the leverton house . </s><s> agent:  i have several , in what area would you like it to be ? </s><s> user:  i do n't care . </s><s> agent:  i was able to book you at the allenbell . reference number ref . is there anything else i can help you with ? </s><s> user:  great that was all i needed today , thank you ! </s><s> agent:  okay . glad i could be of assistance .",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am hoping to find rosa 's bed and breakfast . </s><s> agent:  rosa 's bed and breakfast is located at 53 roseford road . would you like me to make a reservation for you ? </s><s> user:  yes . i need a reservation for 3 people for 2 nights starting from saturday . </s><s> agent:  the booking was unsuccessful . is there another hotel you would like me to look into ? </s><s> user:  yes can you find a different hotel in the same price range ? </s><s> agent:  i am sorry there are no others in that price range in that area . would another area be okay ? </s><s> user:  yes , try another area , please . </s><s> agent:  alexander bed and breakfast was able to be booked reference number is ref . </s><s> user:  thanks , that 's all i need . have a nice day . </s><s> agent:  thank you for using our system today !",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am looking for a place to stay in the centre area . </s><s> agent:  would you prefer a guest house or a hotel ? </s><s> user:  it does n't matter , but it should have free wifi . </s><s> agent:  i have over 33 options with wifi in the center of town . do you have a price range you would prefer ? </s><s> user:  do any of them have a zero star rating ? </s><s> agent:  i booked your hotel here is your conformation codeyi 2 wguqa . </s><s> user:  thank you and the address please ? </s><s> agent:  the address is sleeperz hotel , station road . is there anything else i can help you with ? </s><s> user:  no thank you . goodbye . </s><s> agent:  thank you for calling . enjoy your stay .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the centre and should include free wifi.  make sure you get address.
"user:  i am looking for lodging in the moderate price range with free parking . </s><s> agent:  i have located 33 moderate priced place -s with free parking , do you have any other preferences so i can narrow things down for you ? </s><s> user:  which ones have free parking and wifi ? </s><s> agent:  14 of them do . would you like me to book you a room at the bridge guest house , or any of the others ? </s><s> user:  yes . book whatever is available . </s><s> agent:  how many people are in your party ? </s><s> user:  there will be 7 people . </s><s> agent:  may i have your date of arrival and how many nights you would like to stay please ? </s><s> user:  we are arriving on tuesday and want to stay 2 nights . </s><s> agent:  the bridge guest house book was unsuccessful . would you like me to try the acorn guest house ? </s><s> user:  yes . i have heard great things about that guest house . </s><s> agent:  your booking is complete . your reference number is ref . is there anything else i can help you with today ? </s><s> user:  no , that 's all i needed today . thank you ! </s><s> agent:  thank you for using our service today .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the moderate price range and should include free parking.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  i need a place to stay in the east that has free wifi available . </s><s> agent:  i found 7 hotel -s in the east that have free wifi . what is your price range ? </s><s> user:  it does n't matter about the price . i would like it to be a guest house though , if that 's possible . </s><s> agent:  i have 5 gueshouses . all located in the east . how many am i booking for and when ? </s><s> user:  any 1 would be fine can i get a room for 1 person for tuesday starting 2 nights ? </s><s> agent:  booking was unsuccessful at autumn house . do you want to find another hotel ? </s><s> user:  yes 1 in the same price range . </s><s> agent:  great news ! i was able to book you into the allenbell and your reference number is ref . </s><s> user:  thank you ! can you give me the address and the phone number for them ? </s><s> agent:  yes , . their address is 517a coldham lane and the phone number is 01223210353 . is there anything else i can do for you ? </s><s> user:  nope , i am all set . goodbye ! </s><s> agent:  please feel free to contact us again for further assistance . good - bye .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free wifi and should be in the east.  once you find the hotel you want to book it for and starting from.  if the booking fails how about.  make sure you get the reference number.
"user:  i need a hotel , in the south . </s><s> agent:  i have 1 hotel that is expensive and in the south . may i book it for you ? </s><s> user:  does this hotel include free parking ? </s><s> agent:  yes , all of the hotel -s that satisfy your constraint -s have free parking slots . </s><s> user:  ok , so pick 1 of them and book me there a room for 7 people for 2 nights starting on tuesday please . </s><s> agent:  i am sorry , there was misunderstanding . there is only 1 hotel and it 's unfortunately full . however , i can try to book you a room in guest house ? </s><s> user:  that 's a pity . ok , but i want it to be expensive alright ? </s><s> agent:  i am sorry to inform you but there are only guest house only in moderate and cheap price range . </s><s> user:  unlucky day for me . alright , let 's go with moderate 1 . </s><s> agent:  i am happy to inform you that you have a booked apartment at aylesbray lodge . your reference number is ref . </s><s> user:  finally some good news . great , thanks for help , bye ! </s><s> agent:  i am there to help you . enjoy your stay !",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the south and should include free parking.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  hi , i am looking for a hotel that was recommended . it 's called the cambridge belfry ? </s><s> agent:  i have 1 listing for 01954714600 , the phone number is the cambridge belfry . would you like me to book you a room ? </s><s> user:  yes i need to make a reservation for 4 people and 4 nights starting from tuesday . </s><s> agent:  i am sorry , there are n't any rooms available at the cambridge belfry . would you like to try another hotel ? </s><s> user:  yes , please find 1 that is close to it . </s><s> agent:  there are 4 others in the west area , what price range are you looking for ? </s><s> user:  in the same price range as the belfry . can i get the reference number too ? </s><s> agent:  i have booked you at finches bed and breakfast . reference number is : ref is there anything else you need help with ? </s><s> user:  no thank you . goodbye . </s><s> agent:  okay . glad i could help .",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am looking for a guest house to stay at that has free wifi . </s><s> agent:  ok . were you hoping for a particular price range or part of town ? </s><s> user:  i do n't care about the part of town or the price range , but it needs to be a 3 star hotel . </s><s> agent:  the hamilton lodge would be perfect ! it is a moderate -ly priced 3 star guest house on the north side of town . does that sound okay to you ? </s><s> user:  does the the hamilton lodge have both free wifi and free parking ? </s><s> agent:  yes , it does . do you want to make a reservation ? </s><s> user:  yes please book the hamilton lodge . </s><s> agent:  what night would you like me to book for you , and for how many people ? </s><s> user:  wednesday , 6 people , for 5 nights , please . </s><s> agent:  i am sorry , the hamilton is already booked . would you be interested in the bridge guest house instead ? it is the same as the hamilton but is in the southern area . </s><s> user:  yes , that will be fine . </s><s> agent:  okay . i was ablt to book you into there and your reference number is ref . </s><s> user:  great . thanks so much for your help . </s><s> agent:  is there anything else i can help you with today ? </s><s> user:  no that will be it . thank you . </s><s> agent:  you are welcome . enjoy your stay in cambridge !",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for a place to stay. the hotel should include free wifi and should be in the north.  the hotel does not need to include free parking.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i need information to find the huntingdon marriott hotel . </s><s> agent:  what type of information do you need ? </s><s> user:  i need help finding huntingdon marriott hotel please . could you book a room for me for 6 people on monday for 5 nights please ? </s><s> agent:  unfortunately , the booking was unsuccessful . would you like for me to find another hotel for you ? </s><s> user:  i suppose so . another hotel in the same general price range , if you can . </s><s> agent:  you are booked at express by holiday inn cambridge . reference number : fgstotpy . </s><s> user:  that was helpful ! thank you goodbye . </s><s> agent:  do you need anything else ?",you are planning your trip in cambridge.  you are looking for a particular hotel. its name is called.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am looking for a moderate price placed to say in the north side of the city please . </s><s> agent:  there are several that fit the bill . i could recommend limehouse . would you like me to help you book there , or are there other factors you would like to consider ? </s><s> user:  as long as there is available parking i would like to book my reservation there please . </s><s> agent:  i can book you at the limehouse . when would you like the reservation ? </s><s> user:  can i get it starting monday for 3 nights with 6 people please </s><s> agent:  booking was unsuccessful . would you like something else ?",you are planning your trip in cambridge.  you are looking for a place to dine. the restaurant should be in the moderate price range and should serve food.  once you find the restaurant you want to book a table for at on
"user:  yes you can help me i need to find a place to stay that include -s free wifi and is in the moderate price range . </s><s> agent:  i have 17 place -s that match your request . is there an area or price range you are looking for ? </s><s> user:  yes east part of town </s><s> agent:  i have 3 guest house on that side of town . the warkworth house is a real good 1 if you would like to book it ? </s><s> user:  could you make me a reservation for thursday for 4 nights ?there will be 5 people . </s><s> agent:  i am sorry the booking was unsuccessful for that time , there are 2 others can i check with either of them ? </s><s> user:  yes please check them for me . </s><s> agent:  booking was successful . your reservation is at a and a guest house . starting on thursday for 4 nights for 5 people . your reference number is ref . </s><s> user:  thanks , that 's all i need . have a nice day . </s><s> agent:  le t us know if you need anything else , good day .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free wifi and should be in the moderate price range.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i am looking for a guest house to stay in that has free parking . </s><s> agent:  i have 21 guest house that fit that criteria . is there a particular area of the city you would like to stay in ? </s><s> user:  no but can you find 1 in the moderate price range ? </s><s> agent:  the acorn guest house has a 4 star rating and has both free internet and parking . can i book a stay for you ? </s><s> user:  no . what other hotel -s are nearby ? </s><s> agent:  the guest house in the north are arbury lodge guest house , archway house , hamilton lodge , home from home , kirkwood house and limehouse . </s><s> user:  go ahead and book the archway house please and i need a reference number . </s><s> agent:  what size party and how long will your stay be ? </s><s> user:  there will be 2 of us staying 4 nights from wednesday . </s><s> agent:  unfortunately , we were unable to book that guest house . should we try 1 of the other guest house ? </s><s> user:  yes , lets try 1 of the others . </s><s> agent:  i was able to book the acorn guest house and your reference number is ref . </s><s> user:  okay thank you . that is all i need . </s><s> agent:  okay great . enjoy your stay .","you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free parking and should be in the type of guest house.  if there is no such hotel, how about one that is in the moderate price range.  once you find the hotel you want to book it for and starting from.  make sure"
"user:  i would like an expensive room , in the east . </s><s> agent:  i can recommend the express by holiday inn cambridge . would you like me to make a reservation ? </s><s> user:  does it have free parking ? and is it a 2 star hotel ? because that is what i am looking for . </s><s> agent:  yes it is . would you like me to book it for you ? </s><s> user:  please . could you please book it for 1 person starting thursday for 4 nights </s><s> agent:  i am sorry , that booking was unsuccessful . would you like me to find another hotel ? </s><s> user:  yes , are there any other hotel -s in the same price range ? </s><s> agent:  no that is the only hotel in that price range . it there anything else ?",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should be in the expensive price range and should have.  once you find the hotel you want to book it for and starting from.  make sure you get the reference number.
"user:  i want to find a place to stay in the north with free parking . </s><s> agent:  i have several hotel -s in the north that offer free parking . do you have a preferred price range so that i can narrow it down for you a bit ? </s><s> user:  yes , i would prefer a moderate price range . </s><s> agent:  the acorn guest house appears to meet your criteria . would you like more details on this hotel ? </s><s> user:  that sounds great , could you make the reservations for me there then ? i will be there sunday with 3 people and we will stay for 2 nights . </s><s> agent:  i am sorry the acorn does n't have a room available then , how about another hotel ? </s><s> user:  no , lets try ext weekend , see if you can book it for then ? </s><s> agent:  i am sorry . there is still no availibility . would you like to try a different hotel then ? </s><s> user:  yes , same price range . </s><s> agent:  hamilton lodge has the same amenities and is right next door . would you like me to book that property for you ? </s><s> user:  yes , please . </s><s> agent:  booked ! reference number : ref . </s><s> user:  okay great . thank you very much . </s><s> agent:  you 're welcome . is there anything else i can help you with today ? </s><s> user:  that will be all . thank you for your help . </s><s> agent:  no problem . have a great day . good - bye .","you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for information in cambridge.  the hotel should include free parking and should be in the north.  if there is no such hotel, how about one that is in the moderate price range.  once you find the hotel you want"
"user:  i need to find an expensive restauant that 's in the south section of the city . </s><s> agent:  there are several restaurant -s in the south part of town that serve expensive food . do you have a cuisine preference ? </s><s> user:  no i do n't care about the type of cuisine . </s><s> agent:  chiquito restaurant bar is a mexican restaurant located in the south part of town . </s><s> user:  what is their address ? </s><s> agent:  there address is 2 g cambridge leisure park cherry hinton road cherry hinton , it there anything else i can help you with ? </s><s> user:  what is the food type they serve ? </s><s> agent:  they serve mexican food . </s><s> user:  nope , that 's what i was looking for . thanks a lot ! </s><s> agent:  thank you very much for using the cambridge restaurant system .",you are traveling to cambridge and looking forward to try local restaurant -s.  you are looking for a place to dine. the restaurant should serve food and should be in the expensive price range.  make sure you get address.
user:  i am looking for a restaurant that is moderate -ly priced and serves cantonese food . </s><s> agent:  there are no restaurant -s that serve cantonese food in the moderate price range . </s><s> user:  how about chinese type of food ? </s><s> agent:  the golden wok serves chinese food and is in the moderate price range . would you like their location ? </s><s> user:  their phone number please . </s><s> agent:  their phone number is 01223 350688 . </s><s> user:  what is the area ? </s><s> agent:  it is located in the north part of town </s><s> user:  thank you for your help . goodbye . </s><s> agent:  goodbye .,"you are planning your trip in cambridge.  you are looking for a restaurant. the restaurant should be in the moderate price range and should serve cantonese food.  make sure you get area, phone number, and area."
